ACTION,event_pk,Replicate Number,Date,Work Area,Organization,Project,Survey,Sampling Bout,Site ID,Source,Lat,Long,Collection Method,Line Out Depth,Pressure Transducer Depth (m),Acidified,Acidification Method,Volume (ml),part,screen_size,Collected,Preserved,Analyzed,Lab Technician,filter_portion,Project Specific ID,Hakai ID,Weight Before (mg),Weight After (mg),Filter Size (mm),Filter Type,total_beam_n,ug N,%N,delta_air,corr_delta15n,total_beam_c,ug C,%C,delta_pdb,corr_delta13c,C:N,Analyzing Lab,C Flag,N Flag,C:N Flag,Sample Status,Quality Level,Comments,Quality Log
,173,1,2015-02-11,QUADRA,HAKAI,OCEANOGRAPHY,QOMA,1,QU24,M,50.03,-125.08,,0,,TRUE,Immersion,1700,,,2015-02-11 09:43:13,2015-02-11 09:43:11,,,1,,QF190,39,,25,,,22.2171022,,,3.51524062,,123.9333605,,,-27.71674512,,UCDAVISSIF,,,,Results,Technician,,"1: Results checked by RP.2: Checked by KP"
,200,1,2015-02-18,QUADRA,HAKAI,"OCEANOGRAPHY,OCEANOGRAPHY,OCEANOGRAPHY","QOMA2,QOMA,QOMA1",1,QU24,M,50.03,-125.08,,100,,FALSE,None,,,,2015-02-18 09:31:29,2015-02-18 09:30:05,,,1,,QF222,36.1,,25,,,,,,,,31.68235233,,,-26.75687893,,UCDAVISSIF,SVC,SVD,,Results,Technician,,"1: TRIAL RUN FOR QOMA1,2

MICROBIAL: Four cell counts were taken for each depth at station QU24. Duplicates for 1 mL and 2 mL of sample were taken both with 40 uL of Gluteraldehyde.


POP DATA:
Surface-QF226 (990 ml) 
5-QF227 (1000 ml)
10-QF228 (1000 ml)
30-QF229 (1000 ml)
100-QF230 (1000ml)
240-QF231 (1000ml)

HPLC: volumes are approximate, filters not blotted before freezing2: Results checked by RP.3: iPad form glitch, no volume data available.4: iPad form glitch, no volume data available. Checked by KP"
,188,1,2015-02-24,QUADRA,HAKAI,OCEANOGRAPHY,QOMA,1,QU24,M,50.03,-125.08,,240,,TRUE,Immersion,500,,,2015-02-24 09:00:22,2015-02-24 15:31:00,,"Kate,Katie,Midoli,Rebecca",1,,QF245,36.5,,25,,,7.496265601,,,6.598635168,,55.89464594,,,-23.05753533,,UCDAVISSIF,SVC,SVD,,Results,Technician,,"1: Depth entered as 0m, assumed to be 240 based on order in marine lab breakout sheet2: Depth entered as 0m, assumed to be 240 based on order in marine lab breakout sheet. Checked by KP3: Results checked by RP.4: Depths are not accurate. Phyto bloom"
,188,1,2015-02-24,QUADRA,HAKAI,OCEANOGRAPHY,QOMA,1,QU24,M,50.03,-125.08,,240,,FALSE,None,500,,,2015-02-24 09:00:22,2015-02-24 15:31:00,,"Kate,Katie,Midoli,Rebecca",1,,QF246,37.7,,25,,,6.430095567,,,6.208393969,,52.01188828,,,-22.05906551,,UCDAVISSIF,SVC,SVD,,Results,Technician,,"1: Depth entered as 0m, assumed to be 240 based on order in marine lab breakout sheet2: Depth entered as 0m, assumed to be 240 based on order in marine lab breakout sheet. Checked by KP3: Results checked by RP.4: Depths are not accurate. Phyto bloom"
,188,1,2015-02-24,QUADRA,HAKAI,OCEANOGRAPHY,QOMA,1,QU24,M,50.03,-125.08,,100,,TRUE,Immersion,1500,,,2015-02-24 09:00:22,2015-02-24 15:31:00,,"Kate,Katie,Midoli,Rebecca",1,,QF247,37.6,,25,,,2.255414918,,,8.52026739,,28.79813029,,,-24.10583677,,UCDAVISSIF,SVC,SVD,,Results,Technician,,"1: Results checked by RP.2: Checked by KP3: Depths are not accurate. Phyto bloom"
,188,1,2015-02-24,QUADRA,HAKAI,OCEANOGRAPHY,QOMA,1,QU24,M,50.03,-125.08,,100,,FALSE,None,1500,,,2015-02-24 09:00:22,2015-02-24 15:31:00,,"Kate,Katie,Midoli,Rebecca",1,,QF248,37.2,,25,,,2.765475544,,,8.170012905,,28.03294842,,,-23.96181685,,UCDAVISSIF,SVC,SVD,,Results,Technician,,"1: Results checked by RP.2: Checked by KP3: Depths are not accurate. Phyto bloom"
,188,1,2015-02-24,QUADRA,HAKAI,OCEANOGRAPHY,QOMA,1,QU24,M,50.03,-125.08,,0,,FALSE,None,500,,,2015-02-24 09:00:22,2015-02-24 15:31:00,,"Kate,Katie,Midoli,Rebecca",1,,QF249,37.5,,25,,,35.65253676,,,6.144463069,,182.5122644,,,-19.58585962,,UCDAVISSIF,,,,Results,Technician,,"1: Results checked by RP.2: Checked by KP3: Depths are not accurate. Phyto bloom"
,188,1,2015-02-24,QUADRA,HAKAI,OCEANOGRAPHY,QOMA,1,QU24,M,50.03,-125.08,,0,,TRUE,Immersion,500,,,2015-02-24 09:00:22,2015-02-24 15:31:00,,"Kate,Katie,Midoli,Rebecca",1,,QF250,36.5,,25,,,85.62343618,,,5.42510962,,400.143818,,,-19.05173729,,UCDAVISSIF,,,,Results,Technician,,"1: Results checked by RP.2: Checked by KP3: Depths are not accurate. Phyto bloom"
,188,1,2015-02-24,QUADRA,HAKAI,OCEANOGRAPHY,QOMA,1,QU24,M,50.03,-125.08,,30,,TRUE,Immersion,1000,,,2015-02-24 09:00:22,2015-02-24 15:31:00,,"Kate,Katie,Midoli,Rebecca",1,,QF251,36.3,,25,,,9.133304766,,,6.451527562,,49.02242592,,,-24.23555591,,UCDAVISSIF,SVC,SVD,,Results,Technician,,"1: Results checked by RP.2: Checked by KP3: Depths are not accurate. Phyto bloom"
,188,1,2015-02-24,QUADRA,HAKAI,OCEANOGRAPHY,QOMA,1,QU24,M,50.03,-125.08,,30,,FALSE,None,1000,,,2015-02-24 09:00:22,2015-02-24 15:31:00,,"Kate,Katie,Midoli,Rebecca",1,,QF252,36.1,,25,,,2.811429331,,,6.203743701,,22.08954572,,,-23.23908525,,UCDAVISSIF,SVC,SVD,,Results,Technician,,"1: Results checked by RP.2: Checked by KP3: Depths are not accurate. Phyto bloom"
,188,1,2015-02-24,QUADRA,HAKAI,OCEANOGRAPHY,QOMA,1,QU24,M,50.03,-125.08,,5,,TRUE,Immersion,200,,,2015-02-24 09:00:22,2015-02-24 15:31:00,,"Kate,Katie,Midoli,Rebecca",1,,QF255,36.1,,25,,,42.55370625,,,5.210795518,,183.9432126,,,-19.10409779,,UCDAVISSIF,,,,Results,Technician,,"1: Results checked by RP.2: Checked by KP3: Depths are not accurate. Phyto bloom"
,188,1,2015-02-24,QUADRA,HAKAI,OCEANOGRAPHY,QOMA,1,QU24,M,50.03,-125.08,,5,,FALSE,None,200,,,2015-02-24 09:00:22,2015-02-24 15:31:00,,"Kate,Katie,Midoli,Rebecca",1,,QF256,36.6,,25,,,15.1018435,,,5.732952002,,74.88789557,,,-19.64778231,,UCDAVISSIF,SVC,SVC,,Results,Technician,,"1: Results checked by RP.2: Checked by KP3: Depths are not accurate. Phyto bloom"
,292,1,2015-03-04,QUADRA,HAKAI,"OCEANOGRAPHY,OCEANOGRAPHY,OCEANOGRAPHY","QOMA2,QOMA,QOMA1",1,QU24,M,50.03,-125.08,,240,,FALSE,None,1325,,,2015-03-04 09:45:22,2015-03-04 15:40:21,,"Katie,Leo,Rebecca",1,,QF310,37.9,,25,,,,,,,,,,,,,,,,,Results,Technician,,1: Checked by KP
,292,1,2015-03-04,QUADRA,HAKAI,"OCEANOGRAPHY,OCEANOGRAPHY,OCEANOGRAPHY","QOMA2,QOMA,QOMA1",1,QU24,M,50.03,-125.08,,240,,TRUE,Immersion,1325,,,2015-03-04 09:45:22,2015-03-04 15:40:21,,"Katie,Leo,Rebecca",1,,QF311,37.3,,25,,,,,,,,37.68884188,,,-23.88012172,,UCDAVISSIF,SVC,SVD,,Results,Technician,,"1: Results checked by RP.2: Checked by KP"
,292,1,2015-03-04,QUADRA,HAKAI,"OCEANOGRAPHY,OCEANOGRAPHY,OCEANOGRAPHY","QOMA2,QOMA,QOMA1",1,QU24,M,50.03,-125.08,,100,,TRUE,Immersion,1490,,,2015-03-04 09:45:22,2015-03-04 15:40:21,,"Katie,Leo,Rebecca",1,,QF313,36.4,,25,,,,,,,,35.54900601,,,-23.42181053,,UCDAVISSIF,SVC,SVD,,Results,Technician,,"1: Results checked by RP.2: Checked by KP"
,292,1,2015-03-04,QUADRA,HAKAI,"OCEANOGRAPHY,OCEANOGRAPHY,OCEANOGRAPHY","QOMA2,QOMA,QOMA1",1,QU24,M,50.03,-125.08,,100,,FALSE,None,1480,,,2015-03-04 09:45:22,2015-03-04 15:40:21,,"Katie,Leo,Rebecca",1,,QF314,35.9,,25,,,56.49219638,,,10.13524085,,350.68742,,,-20.6170488,,UCDAVISSIF,,,,Results,Technician,,"1: Results checked by RP.2: Checked by KP"
,292,1,2015-03-04,QUADRA,HAKAI,"OCEANOGRAPHY,OCEANOGRAPHY,OCEANOGRAPHY","QOMA2,QOMA,QOMA1",1,QU24,M,50.03,-125.08,,30,,FALSE,None,1110,,,2015-03-04 09:45:22,2015-03-04 15:40:21,,"Katie,Leo,Rebecca",1,,QF317,36,,25,,,9.069336432,,,5.239201391,,54.61629206,,,-21.1382611,,UCDAVISSIF,SVC,SVD,,Results,Technician,,"1: Results checked by RP.2: Checked by KP"
,292,1,2015-03-04,QUADRA,HAKAI,"OCEANOGRAPHY,OCEANOGRAPHY,OCEANOGRAPHY","QOMA2,QOMA,QOMA1",1,QU24,M,50.03,-125.08,,30,,TRUE,Immersion,1120,,,2015-03-04 09:45:22,2015-03-04 15:40:21,,"Katie,Leo,Rebecca",1,,QF318,36.7,,25,,,15.4813973,,,3.581972153,,74.80691847,,,-21.0755415,,UCDAVISSIF,SVC,SVC,,Results,Technician,,"1: Results checked by RP.2: Checked by KP"
,292,1,2015-03-04,QUADRA,HAKAI,"OCEANOGRAPHY,OCEANOGRAPHY,OCEANOGRAPHY","QOMA2,QOMA,QOMA1",1,QU24,M,50.03,-125.08,,5,,FALSE,None,780,,,2015-03-04 09:45:22,2015-03-04 15:40:21,,"Katie,Leo,Rebecca",1,,QF323,36.6,,25,,,40.13715742,,,6.755191886,,218.2190776,,,-19.17086736,,UCDAVISSIF,,,,Results,Technician,,"1: Results checked by RP.2: Checked by KP"
,292,1,2015-03-04,QUADRA,HAKAI,"OCEANOGRAPHY,OCEANOGRAPHY,OCEANOGRAPHY","QOMA2,QOMA,QOMA1",1,QU24,M,50.03,-125.08,,5,,TRUE,Immersion,750,,,2015-03-04 09:45:22,2015-03-04 15:40:21,,"Katie,Leo,Rebecca",1,,QF324,37.7,,25,,,70.5653579,,,6.992448277,,324.722805,,,-18.62084177,,UCDAVISSIF,,,,Results,Technician,,"1: Results checked by RP.2: Checked by KP"
,292,1,2015-03-04,QUADRA,HAKAI,"OCEANOGRAPHY,OCEANOGRAPHY,OCEANOGRAPHY","QOMA2,QOMA,QOMA1",1,QU24,M,50.03,-125.08,,0,,FALSE,None,700,,,2015-03-04 09:45:22,2015-03-04 15:40:21,,"Katie,Leo,Rebecca",1,,QF326,37.6,,25,,,29.21084335,,,7.043526662,,179.5280479,,,-19.54028249,,UCDAVISSIF,,,,Results,Technician,,"1: Results checked by RP.2: Checked by KP"
,292,1,2015-03-04,QUADRA,HAKAI,"OCEANOGRAPHY,OCEANOGRAPHY,OCEANOGRAPHY","QOMA2,QOMA,QOMA1",1,QU24,M,50.03,-125.08,,0,,TRUE,Immersion,720,,,2015-03-04 09:45:22,2015-03-04 15:40:21,,"Katie,Leo,Rebecca",1,,QF327,35.8,,25,,,49.61049816,,,7.024795384,,234.460286,,,-18.76770361,,UCDAVISSIF,,,,Results,Technician,,"1: Results checked by RP.2: Checked by KP"
,335,1,2015-03-13,QUADRA,HAKAI,"OCEANOGRAPHY,OCEANOGRAPHY,OCEANOGRAPHY","QOMA2,QOMA,QOMA1",1,QU24,M,50.03,-125.08,,0,,TRUE,Immersion,1000,,,2015-03-13 09:00:01,2015-03-13 16:15:12,,Kate,1,,QF342,35.4,,25,,,63.8194422,,,5.909250496,,336.2253602,,,-21.12066057,,UCDAVISSIF,,,,Results,Technician,,"1: Results checked by RP.2: Checked by KP"
,335,1,2015-03-13,QUADRA,HAKAI,"OCEANOGRAPHY,OCEANOGRAPHY,OCEANOGRAPHY","QOMA2,QOMA,QOMA1",1,QU24,M,50.03,-125.08,,0,,FALSE,None,1000,,,2015-03-13 09:00:01,2015-03-13 16:15:12,,Kate,1,,QF343,36.3,,25,,,80.09285134,,,6.553246451,,455.734428,,,-21.24748238,,UCDAVISSIF,,,,Results,Technician,,"1: Results checked by RP.2: Checked by KP"
,335,1,2015-03-13,QUADRA,HAKAI,"OCEANOGRAPHY,OCEANOGRAPHY,OCEANOGRAPHY","QOMA2,QOMA,QOMA1",1,QU24,M,50.03,-125.08,,5,,TRUE,Immersion,1000,,,2015-03-13 09:00:01,2015-03-13 16:15:12,,Kate,1,,QF344,36.4,,25,,,76.17460887,,,6.13931772,,358.2673883,,,-19.45609749,,UCDAVISSIF,,,,Results,Technician,,"1: Results checked by RP.2: Checked by KP"
,335,1,2015-03-13,QUADRA,HAKAI,"OCEANOGRAPHY,OCEANOGRAPHY,OCEANOGRAPHY","QOMA2,QOMA,QOMA1",1,QU24,M,50.03,-125.08,,5,,FALSE,None,1000,,,2015-03-13 09:00:01,2015-03-13 16:15:12,,Kate,1,,QF345,36.4,,25,,,64.42570077,,,6.610338881,,334.6545251,,,-19.48209231,,UCDAVISSIF,,,,Results,Technician,,"1: Results checked by RP.2: Checked by KP"
,335,1,2015-03-13,QUADRA,HAKAI,"OCEANOGRAPHY,OCEANOGRAPHY,OCEANOGRAPHY","QOMA2,QOMA,QOMA1",1,QU24,M,50.03,-125.08,,240,,FALSE,None,1000,,,2015-03-13 09:00:01,2015-03-13 16:15:12,,Kate,1,,QF350,37.6,,25,,,5.301749747,,,2.573803457,,33.70525388,,,-22.03850143,,UCDAVISSIF,SVC,SVD,,Results,Technician,,"1: Results checked by RP.2: Checked by KP"
,335,1,2015-03-13,QUADRA,HAKAI,"OCEANOGRAPHY,OCEANOGRAPHY,OCEANOGRAPHY","QOMA2,QOMA,QOMA1",1,QU24,M,50.03,-125.08,,240,,TRUE,Immersion,1000,,,2015-03-13 09:00:01,2015-03-13 16:15:12,,Kate,1,,QF351,37.3,,25,,,4.845048239,,,4.25317471,,42.28510093,,,-24.12832834,,UCDAVISSIF,SVC,SVD,,Results,Technician,,"1: Results checked by RP.2: Checked by KP"
,335,1,2015-03-13,QUADRA,HAKAI,"OCEANOGRAPHY,OCEANOGRAPHY,OCEANOGRAPHY","QOMA2,QOMA,QOMA1",1,QU24,M,50.03,-125.08,,100,,TRUE,Immersion,1000,,,2015-03-13 09:00:01,2015-03-13 16:15:12,,Kate,1,,QF354,37.3,,25,,,17.3299247,,,3.754967374,,33.75524985,,,-23.34863008,,UCDAVISSIF,SVC,SVC,,Results,Technician,,"1: Results checked by RP.2: Checked by KP"
,335,1,2015-03-13,QUADRA,HAKAI,"OCEANOGRAPHY,OCEANOGRAPHY,OCEANOGRAPHY","QOMA2,QOMA,QOMA1",1,QU24,M,50.03,-125.08,,100,,FALSE,None,1000,,,2015-03-13 09:00:01,2015-03-13 16:15:12,,Kate,1,,QF355,38.2,,25,,,5.515883916,,,5.514986599,,32.03732605,,,-22.12772962,,UCDAVISSIF,SVC,SVD,,Results,Technician,,"1: Results checked by RP.2: Checked by KP"
,335,1,2015-03-13,QUADRA,HAKAI,"OCEANOGRAPHY,OCEANOGRAPHY,OCEANOGRAPHY","QOMA2,QOMA,QOMA1",1,QU24,M,50.03,-125.08,,30,,FALSE,None,1000,,,2015-03-13 09:00:01,2015-03-13 16:15:12,,Kate,1,,QF358,38.1,,25,,,32.09377795,,,5.208542673,,162.1489502,,,-20.20036802,,UCDAVISSIF,,,,Results,Technician,,"1: Results checked by RP.2: Checked by KP"
,335,1,2015-03-13,QUADRA,HAKAI,"OCEANOGRAPHY,OCEANOGRAPHY,OCEANOGRAPHY","QOMA2,QOMA,QOMA1",1,QU24,M,50.03,-125.08,,30,,TRUE,Immersion,1000,,,2015-03-13 09:00:01,2015-03-13 16:15:12,,Kate,1,,QF359,37.7,,25,,,8.562205166,,,8.344522671,,57.33896891,,,-23.56343703,,UCDAVISSIF,SVC,SVD,,Results,Technician,,"1: Results checked by RP.2: Checked by KP"
,416,1,2015-03-18,QUADRA,HAKAI,"OCEANOGRAPHY,OCEANOGRAPHY,OCEANOGRAPHY","QOMA,QOMA1,QOMA2",1,QU39,M,50.0307,-125.0992,,240,,TRUE,Immersion,1000,,,2015-03-18 09:02:55,2015-03-18 09:02:14,,"Kate,Katie,Rebecca",1,,QF379,38.4,,25,,,11.55931289,,,5.766129116,,79.85210651,,,-23.32087475,,UCDAVISSIF,SVC,SVC,,Results,Technician,,"1: Results checked by RP.2: Every sample taken today that says station QU24 is now QU39. QU39 is now more west of QU24 and will be our main station instead of QU24.

Bottom depth is 265 m3: Checked by KP"
,416,1,2015-03-18,QUADRA,HAKAI,"OCEANOGRAPHY,OCEANOGRAPHY,OCEANOGRAPHY","QOMA,QOMA1,QOMA2",1,QU39,M,50.0307,-125.0992,,240,,FALSE,None,1000,,,2015-03-18 09:02:55,2015-03-18 09:02:14,,"Kate,Katie,Rebecca",1,,QF380,38.2,,25,,,3.299684487,,,4.956803151,,33.2089518,,,-23.27886624,,UCDAVISSIF,SVC,SVD,,Results,Technician,,"1: Results checked by RP.2: Every sample taken today that says station QU24 is now QU39. QU39 is now more west of QU24 and will be our main station instead of QU24.

Bottom depth is 265 m3: Checked by KP"
,416,1,2015-03-18,QUADRA,HAKAI,"OCEANOGRAPHY,OCEANOGRAPHY,OCEANOGRAPHY","QOMA,QOMA1,QOMA2",1,QU39,M,50.0307,-125.0992,,100,,TRUE,Immersion,1000,,,2015-03-18 09:02:55,2015-03-18 09:02:14,,"Kate,Katie,Rebecca",1,,QF381,37.6,,25,,,8.850622863,,,4.732372451,,41.73949686,,,-22.14444205,,UCDAVISSIF,SVC,SVD,,Results,Technician,,"1: Results checked by RP.2: Every sample taken today that says station QU24 is now QU39. QU39 is now more west of QU24 and will be our main station instead of QU24.

Bottom depth is 265 m3: Checked by KP"
,416,1,2015-03-18,QUADRA,HAKAI,"OCEANOGRAPHY,OCEANOGRAPHY,OCEANOGRAPHY","QOMA,QOMA1,QOMA2",1,QU39,M,50.0307,-125.0992,,100,,FALSE,None,1000,,,2015-03-18 09:02:55,2015-03-18 09:02:14,,,1,,QF382,37.9,,25,,,7.516459685,,,4.671360477,,50.24243627,,,-23.58280466,,UCDAVISSIF,SVC,SVD,,Results,Technician,,"1: Entered as QF388, assumed to be QF382 based on other IDs. Checked by KP2: Results checked by RP.3: Every sample taken today that says station QU24 is now QU39. QU39 is now more west of QU24 and will be our main station instead of QU24.

Bottom depth is 265 m4: Entered as QF388, assumed to be QF382 based on other IDs"
,416,1,2015-03-18,QUADRA,HAKAI,"OCEANOGRAPHY,OCEANOGRAPHY,OCEANOGRAPHY","QOMA,QOMA1,QOMA2",1,QU39,M,50.0307,-125.0992,,30,,TRUE,Immersion,1000,,,2015-03-18 09:02:55,2015-03-18 09:02:14,,"Kate,Katie,Rebecca",1,,QF383,38,,25,,,11.67708128,,,4.369630937,,65.7301581,,,-22.00901384,,UCDAVISSIF,SVC,SVC,,Results,Technician,,"1: Results checked by RP.2: Every sample taken today that says station QU24 is now QU39. QU39 is now more west of QU24 and will be our main station instead of QU24.

Bottom depth is 265 m3: Checked by KP"
,416,1,2015-03-18,QUADRA,HAKAI,"OCEANOGRAPHY,OCEANOGRAPHY,OCEANOGRAPHY","QOMA,QOMA1,QOMA2",1,QU39,M,50.0307,-125.0992,,30,,FALSE,None,1000,,,2015-03-18 09:02:55,2015-03-18 09:02:14,,"Kate,Katie,Rebecca",1,,QF384,37.8,,25,,,10.85238837,,,4.067781401,,64.04194452,,,-21.63964611,,UCDAVISSIF,SVC,SVC,,Results,Technician,,"1: Results checked by RP.2: Every sample taken today that says station QU24 is now QU39. QU39 is now more west of QU24 and will be our main station instead of QU24.

Bottom depth is 265 m3: Checked by KP"
,416,1,2015-03-18,QUADRA,HAKAI,"OCEANOGRAPHY,OCEANOGRAPHY,OCEANOGRAPHY","QOMA,QOMA1,QOMA2",1,QU39,M,50.0307,-125.0992,,5,,TRUE,Immersion,1000,,,2015-03-18 09:02:55,2015-03-18 09:02:14,,"Kate,Katie,Rebecca",1,,QF385,37.9,,25,,,49.94853747,,,6.649410201,,221.8097076,,,-18.56303736,,UCDAVISSIF,,,,Results,Technician,,"1: Results checked by RP.2: Every sample taken today that says station QU24 is now QU39. QU39 is now more west of QU24 and will be our main station instead of QU24.

Bottom depth is 265 m3: Checked by KP"
,416,1,2015-03-18,QUADRA,HAKAI,"OCEANOGRAPHY,OCEANOGRAPHY,OCEANOGRAPHY","QOMA,QOMA1,QOMA2",1,QU39,M,50.0307,-125.0992,,5,,FALSE,None,1000,,,2015-03-18 09:02:55,2015-03-18 09:02:14,,"Kate,Katie,Rebecca",1,,QF386,37.8,,25,,,27.73222982,,,7.229961295,,148.2029537,,,-19.2060845,,UCDAVISSIF,,,,Results,Technician,,"1: Results checked by RP.2: Every sample taken today that says station QU24 is now QU39. QU39 is now more west of QU24 and will be our main station instead of QU24.

Bottom depth is 265 m3: Checked by KP"
,416,1,2015-03-18,QUADRA,HAKAI,"OCEANOGRAPHY,OCEANOGRAPHY,OCEANOGRAPHY","QOMA,QOMA1,QOMA2",1,QU39,M,50.0307,-125.0992,,0,,TRUE,Immersion,1000,,,2015-03-18 09:02:55,2015-03-18 09:02:14,,"Kate,Katie,Rebecca",1,,QF387,37.7,,25,,,67.96330373,,,6.831341555,,316.6299522,,,-19.16526372,,UCDAVISSIF,,,,Results,Technician,,"1: Results checked by RP.2: Every sample taken today that says station QU24 is now QU39. QU39 is now more west of QU24 and will be our main station instead of QU24.

Bottom depth is 265 m3: Checked by KP"
,416,1,2015-03-18,QUADRA,HAKAI,"OCEANOGRAPHY,OCEANOGRAPHY,OCEANOGRAPHY","QOMA,QOMA1,QOMA2",1,QU39,M,50.0307,-125.0992,,0,,FALSE,None,1000,,,2015-03-18 09:02:55,2015-03-18 09:02:14,,"Kate,Katie,Rebecca",1,,QF388,37.9,,25,,,32.32393656,,,6.716563165,,179.8990017,,,-19.88301951,,UCDAVISSIF,,,,Results,Technician,,"1: Results checked by RP.2: Every sample taken today that says station QU24 is now QU39. QU39 is now more west of QU24 and will be our main station instead of QU24.

Bottom depth is 265 m3: Checked by KP"
,504,1,2015-03-24,QUADRA,HAKAI,"OCEANOGRAPHY,OCEANOGRAPHY,OCEANOGRAPHY","QOMA2,QOMA,QOMA1",1,QU39,M,50.0307,-125.0992,,0,,FALSE,None,1000,,,2015-03-24 09:04:16,2015-03-24 11:19:25,,"Rebecca,Other",1,,QF481,35.8,,25,,,20.54380128,,,5.204408415,,116.5672077,,,-21.08821832,,UCDAVISSIF,,,,Results,Technician,,"1: Results checked by RP.2: Checked by KP"
,504,1,2015-03-24,QUADRA,HAKAI,"OCEANOGRAPHY,OCEANOGRAPHY,OCEANOGRAPHY","QOMA2,QOMA,QOMA1",1,QU39,M,50.0307,-125.0992,,0,,TRUE,Immersion,1000,,,2015-03-24 09:04:16,2015-03-24 11:19:25,,"Rebecca,Other",1,,QF482,36,,25,,,27.21672685,,,5.515855693,,121.3386407,,,-20.95970726,,UCDAVISSIF,,,,Results,Technician,,"1: Results checked by RP.2: Checked by KP"
,504,1,2015-03-24,QUADRA,HAKAI,"OCEANOGRAPHY,OCEANOGRAPHY,OCEANOGRAPHY","QOMA2,QOMA,QOMA1",1,QU39,M,50.0307,-125.0992,,10,,,,,,,2015-03-24 09:04:16,2015-03-24 11:19:25,,"Rebecca,Other",1,,QF487,36,,25,,,33.11439767,,,7.280323715,,184.2414894,,,-22.03313479,,UCDAVISSIF,,,,Results,Technicianm,,
,504,1,2015-03-24,QUADRA,HAKAI,"OCEANOGRAPHY,OCEANOGRAPHY,OCEANOGRAPHY","QOMA2,QOMA,QOMA1",1,QU39,M,50.0307,-125.0992,,5,,FALSE,None,1000,,,2015-03-24 09:04:16,2015-03-24 11:19:25,,"Rebecca,Other",1,,QF488,35.2,,25,,,20.62997094,,,3.540511007,,105.6786135,,,-20.93254529,,UCDAVISSIF,,,,Results,Technician,,"1: Results checked by RP.2: Checked by KP"
,504,1,2015-03-24,QUADRA,HAKAI,"OCEANOGRAPHY,OCEANOGRAPHY,OCEANOGRAPHY","QOMA2,QOMA,QOMA1",1,QU39,M,50.0307,-125.0992,,5,,TRUE,Immersion,1000,,,2015-03-24 09:04:16,2015-03-24 11:19:25,,"Rebecca,Other",1,,QF489,35.6,,25,,,25.53376947,,,5.178890236,,108.0622416,,,-21.25402131,,UCDAVISSIF,,,,Results,Technician,,"1: Results checked by RP.2: Checked by KP"
,504,1,2015-03-24,QUADRA,HAKAI,"OCEANOGRAPHY,OCEANOGRAPHY,OCEANOGRAPHY","QOMA2,QOMA,QOMA1",1,QU39,M,50.0307,-125.0992,,30,,FALSE,None,1000,,,2015-03-24 09:04:16,2015-03-24 11:19:25,,"Rebecca,Other",1,,QF490,36.1,,25,,,14.42027562,,,5.080042695,,79.02578388,,,-21.11804,,UCDAVISSIF,SVC,SVC,,Results,Technician,,"1: Results checked by RP.2: Checked by KP"
,504,1,2015-03-24,QUADRA,HAKAI,"OCEANOGRAPHY,OCEANOGRAPHY,OCEANOGRAPHY","QOMA2,QOMA,QOMA1",1,QU39,M,50.0307,-125.0992,,30,,TRUE,Immersion,1000,,,2015-03-24 09:04:16,2015-03-24 11:19:25,,"Rebecca,Other",1,,QF491,36.9,,25,,,17.12816917,,,4.415122922,,56.74099412,,,-20.63075755,,UCDAVISSIF,SVC,SVC,,Results,Technician,,"1: Results checked by RP.2: Checked by KP"
,504,1,2015-03-24,QUADRA,HAKAI,"OCEANOGRAPHY,OCEANOGRAPHY,OCEANOGRAPHY","QOMA2,QOMA,QOMA1",1,QU39,M,50.0307,-125.0992,,100,,FALSE,None,1000,,,2015-03-24 09:04:16,2015-03-24 11:19:25,,"Rebecca,Other",1,,QF492,36.3,,25,,,7.789034587,,,4.725410218,,46.91432966,,,-22.04805561,,UCDAVISSIF,SVC,SVD,,Results,Technician,,"1: Results checked by RP.2: Checked by KP"
,504,1,2015-03-24,QUADRA,HAKAI,"OCEANOGRAPHY,OCEANOGRAPHY,OCEANOGRAPHY","QOMA2,QOMA,QOMA1",1,QU39,M,50.0307,-125.0992,,100,,TRUE,Immersion,1000,,,2015-03-24 09:04:16,2015-03-24 11:19:25,,"Rebecca,Other",1,,QF493,36.3,,25,,,17.24266062,,,4.039058424,,41.85103445,,,-22.36650936,,UCDAVISSIF,SVC,SVC,,Results,Technician,,"1: Results checked by RP.2: Checked by KP"
,504,1,2015-03-24,QUADRA,HAKAI,"OCEANOGRAPHY,OCEANOGRAPHY,OCEANOGRAPHY","QOMA2,QOMA,QOMA1",1,QU39,M,50.0307,-125.0992,,265,,TRUE,Immersion,1000,,,2015-03-24 09:04:16,2015-03-24 11:19:25,,"Rebecca,Other",1,,QF495,35.9,,25,,,17.97784827,,,3.378939338,,35.97996392,,,-22.79066704,,UCDAVISSIF,SVC,SVC,,Results,Technician,,"1: Results checked by RP.2: Checked by KP"
,531,1,2015-03-31,QUADRA,HAKAI,"OCEANOGRAPHY,OCEANOGRAPHY,OCEANOGRAPHY","QOMA,QOMA1,QOMA2",1,QU39,M,50.0307,-125.0992,,240,,TRUE,Immersion,1000,,,2015-03-31 08:57:34,2015-03-31 12:01:00,,"Katie,Other",1,,QF611,35.9,,25,,,4.351769863,,,2.388734237,,36.50329099,,,-24.08796605,,UCDAVISSIF,SVC,SVD,,Results,Technician,,"1: Results checked by RP.2: Checked by KP3: Ctd only dropped to 165m"
